,Unnamed: 0,carat,cut,color,clarity,depth,table,price,x,y,z
17738,17739,1.7,Premium,I,SI2,61.7,56,7140,7.66,7.57,4.7
17737,17738,1.5,Premium,I,SI2,59.5,62,7140,7.46,7.39,4.42
27818,27819,0.34,Premium,G,SI1,59.7,59,650,4.54,4.5,2.7
27819,27820,0.34,Premium,G,SI1,60.8,59,650,4.56,4.46,2.74
25757,25758,1.51,Premium,E,VS2,62.2,59,14709,7.36,7.4,4.59
27820,27821,0.34,Premium,G,SI1,61.5,56,650,4.52,4.45,2.76
25753,25754,1.53,Premium,G,VS1,62.6,60,14699,7.39,7.3,4.6
25779,25780,1.82,Premium,H,VS2,61.6,60,14749,7.78,7.74,4.78
25782,25783,2.01,Premium,I,SI1,60.1,59,14752,8.21,8.15,4.92
18759,18760,1.17,Premium,G,VS1,60.6,60,7666,6.81,6.79,4.12
27786,27787,0.37,Premium,E,SI1,61.8,58,649,4.59,4.64,2.85
17771,17772,1.56,Premium,I,SI1,61.7,59,7155,7.44,7.38,4.57
27755,27756,0.32,Premium,I,VS1,61.9,58,648,4.4,4.36,2.71
27756,27757,0.32,Premium,I,VS1,62,58,648,4.4,4.37,2.72
27758,27759,0.32,Premium,I,VS1,61.3,58,648,4.39,4.35,2.68
18751,18752,1.01,Premium,G,VVS2,60.5,60,7665,6.58,6.51,3.96
27759,27760,0.32,Premium,H,VS2,59.5,58,648,4.5,4.47,2.67
18752,18753,1.01,Premium,G,VVS2,63,61,7665,6.36,6.34,4
27760,27761,0.32,Premium,H,VS2,60.5,59,648,4.43,4.39,2.67
27762,27763,0.32,Premium,H,VS2,60.7,58,648,4.46,4.43,2.7
27763,27764,0.32,Premium,H,VS2,60.6,58,648,4.47,4.44,2.7
27764,27765,0.32,Premium,H,VS2,60.6,58,648,4.47,4.44,2.7
27766,27767,0.32,Premium,H,VS2,60.7,60,648,4.41,4.39,2.67
27767,27768,0.32,Premium,H,VS2,60.7,61,648,4.41,4.39,2.67
27668,27669,2.02,Premium,F,SI2,62.1,56,18678,8.07,7.99,4.99
27768,27769,0.32,Premium,H,VS2,61.4,60,648,4.41,4.39,2.7
17766,17767,1.22,Premium,F,VS2,63,60,7154,6.85,6.74,4.28
17764,17765,1.05,Premium,F,VS2,62.6,58,7154,6.5,6.47,4.06
27772,27773,0.32,Premium,H,VS2,61.7,59,648,4.4,4.35,2.7
27773,27774,0.32,Premium,H,VS2,61,60,648,4.41,4.35,2.67
27774,27775,0.32,Premium,H,VS2,62.3,57,648,4.39,4.37,2.73
17763,17764,1.29,Premium,H,VS2,61.2,60,7153,7.03,6.95,4.28
25789,25790,2.04,Premium,I,SI1,58.8,60,14775,8.42,8.32,4.92
27779,27780,0.32,Premium,H,VS2,62.5,59,648,4.38,4.33,2.72
27780,27781,0.32,Premium,H,VS2,62.4,58,648,4.36,4.33,2.71
25788,25789,1.51,Premium,D,VS2,60.2,59,14773,7.43,7.33,4.44
17758,17759,1.13,Premium,G,VS2,61.9,58,7151,6.7,6.67,4.14
25784,25785,2,Premium,I,VS2,58.5,61,14763,8.28,8.19,4.82
27785,27786,0.41,Premium,H,SI2,60.9,60,649,4.84,4.81,2.94
27769,27770,0.32,Premium,H,VS2,62.7,54,648,4.41,4.39,2.76
27489,27490,2.52,Premium,F,SI2,60.6,60,18179,8.78,8.7,5.3
25842,25843,1.72,Premium,F,SI1,62,58,14892,7.68,7.65,4.75
27664,27665,2.12,Premium,H,SI1,61.1,60,18656,8.18,8.26,5.02
27526,27527,2.02,Premium,F,SI2,61.3,59,18274,8.15,8.11,4.98
17907,17908,1.07,Premium,F,VS1,62.4,58,7232,6.52,6.49,4.06
27530,27531,1.07,Premium,D,IF,60.9,58,18279,6.67,6.57,4.03
27533,27534,2.03,Premium,D,SI2,62.4,59,18286,8.04,7.98,5
27534,27535,2.14,Premium,E,SI2,61.5,58,18291,8.31,8.24,5.09
27538,27539,2.01,Premium,H,SI1,61.4,56,18295,8.19,8.13,5.01
17897,17898,2.3,Premium,G,I1,60.2,59,7226,8.71,8.56,5.19
25904,25905,2.09,Premium,J,VS1,61.2,59,15035,8.22,8.31,5.06
17895,17896,1.4,Premium,G,SI2,62,60,7225,7.1,7.16,4.42
27544,27545,2.03,Premium,E,SI2,61.5,59,18310,8.16,8.24,5.04
17894,17895,1.21,Premium,H,VS1,62.3,58,7223,6.84,6.77,4.24
25902,25903,2.19,Premium,I,SI2,60.8,60,15032,8.34,8.38,5.08
27546,27547,2.05,Premium,H,VS2,61.8,60,18318,8.19,8.14,5.05
27548,27549,2.02,Premium,F,SI2,61.7,58,18320,8.11,8.15,5.02
27551,27552,2.49,Premium,I,SI2,61.2,56,18325,8.76,8.7,5.34
17890,17891,1.24,Premium,H,VS1,62.2,59,7222,6.9,6.83,4.27
27554,27555,1.7,Premium,E,VS2,58.6,62,18342,7.92,7.84,4.62
17887,17888,1.01,Premium,G,IF,61.3,58,7220,6.4,6.48,3.95
25900,25901,2.8,Premium,I,SI2,61.1,59,15030,9.03,8.98,5.5
27558,27559,2.07,Premium,I,VS2,61.2,58,18359,8.2,8.18,5.01
27560,27561,2.2,Premium,I,VS2,62,57,18364,8.38,8.34,5.18
17885,17886,1.27,Premium,H,VS2,62.1,60,7219,6.94,6.88,4.29
27564,27565,2,Premium,H,SI1,63,56,18371,7.98,7.93,5.01
27565,27566,2,Premium,H,SI1,58.2,60,18371,8.34,8.26,4.83
27569,27570,1.73,Premium,G,VVS2,62.6,55,18377,7.76,7.66,4.83
25897,25898,1.51,Premium,E,VS2,60.1,58,15025,7.57,7.51,4.53
27575,27576,1.7,Premium,F,VS1,58.5,60,18398,7.83,7.76,4.56
25911,25912,1.5,Premium,D,VS2,60.2,59,15052,7.48,7.36,4.47
27579,27580,1.79,Premium,G,VS1,61.7,59,18419,7.85,7.74,4.81
25913,25914,2.07,Premium,I,SI2,60.5,60,15055,8.32,8.27,5.02
27523,27524,2.51,Premium,I,SI2,62.3,57,18255,8.76,8.69,5.44
17924,17925,1.01,Premium,F,VS2,61.7,58,7240,6.47,6.43,3.98
25943,25944,2.05,Premium,J,VS1,62.5,60,15109,8.14,8.09,5.07
25940,25941,2.01,Premium,G,SI1,61.8,59,15105,8.15,8.09,5.02
17922,17923,1.39,Premium,J,VS1,60.8,58,7239,7.26,7.21,4.4
27494,27495,2.01,Premium,H,SI1,61.7,60,18188,8.06,7.96,4.94
27497,27498,2.07,Premium,I,VS2,61.2,58,18193,8.18,8.2,5.01
17918,17919,1,Premium,H,IF,60.6,57,7235,6.54,6.47,3.94
27499,27500,2.2,Premium,G,SI1,60.5,55,18193,8.49,8.42,5.11
25938,25939,1.5,Premium,D,VS2,61.8,60,15102,7.3,7.37,4.53
25937,25938,1.7,Premium,D,SI1,61.9,59,15100,7.61,7.64,4.72
25936,25937,2.12,Premium,I,SI2,60.6,59,15097,8.27,8.3,5.02
25935,25936,2,Premium,H,SI1,62,56,15096,8.05,7.94,4.96
27501,27502,2.01,Premium,I,VS1,62.9,59,18206,8.03,7.94,5.02
27502,27503,2.02,Premium,H,VS2,60.8,62,18207,8.17,8.12,4.95
27503,27504,2.02,Premium,H,VS2,62.7,53,18207,8.02,7.95,0
25934,25935,2.03,Premium,I,SI1,59.9,58,15095,8.23,8.21,4.92
27506,27507,2.04,Premium,F,SI2,60.2,58,18231,8.24,8.17,4.94
27508,27509,2.19,Premium,E,SI2,62.4,61,18232,8.31,8.23,5.16
25919,25920,2.05,Premium,J,VS1,60.1,58,15067,8.25,8.19,4.94
27513,27514,2.3,Premium,I,VS2,61.8,60,18239,8.47,8.39,5.21
27514,27515,3.01,Premium,I,SI2,60.2,59,18242,9.36,9.31,5.62
17915,17916,1.51,Premium,H,SI2,59.4,62,7235,7.47,7.31,4.39
25918,25919,2.08,Premium,I,SI1,60.3,59,15065,8.26,8.22,4.97
27519,27520,1.7,Premium,F,VS2,62.8,58,18251,7.61,7.54,4.76
17910,17911,1.38,Premium,H,VS1,61,60,7233,7.21,7.16,4.38
27521,27522,2.52,Premium,I,SI1,58.5,59,18252,8.9,8.87,5.2
27522,27523,2.53,Premium,H,SI1,62.1,59,18254,8.83,8.73,5.45
25915,25916,2.2,Premium,J,VS1,61.7,59,15064,8.3,8.34,5.13
27581,27582,2.03,Premium,G,SI1,61.3,59,18423,8.11,8.08,4.96
27582,27583,2.26,Premium,H,SI1,60.3,58,18426,8.56,8.51,5.15
27583,27584,2.29,Premium,J,IF,61.4,60,18426,8.45,8.49,5.2
17851,17852,1.21,Premium,E,SI1,62.6,58,7203,6.79,6.82,4.26
17840,17841,1.02,Premium,F,VS1,60.5,56,7197,6.61,6.52,3.97
25863,25864,2.08,Premium,I,SI2,62.3,58,14947,8.18,8.13,5.08
25862,25863,2.04,Premium,H,SI2,60.8,58,14945,8.23,8.14,4.98
25861,25862,2.01,Premium,G,SI2,59.4,62,14939,8.27,8.22,4.9
27638,27639,3.04,Premium,I,SI2,59.3,60,18559,9.51,9.46,5.62
27639,27640,2.38,Premium,J,VS2,62.1,58,18559,8.54,8.49,5.29
27640,27641,2.09,Premium,H,SI1,61.1,56,18559,8.3,8.23,5.05
25859,25860,2.27,Premium,I,SI2,62.5,59,14937,8.45,8.39,5.26
18729,18730,1.7,Premium,J,SI2,63,60,7650,7.59,7.53,4.76
25855,25856,2.08,Premium,J,VS2,60.3,59,14933,8.29,8.23,4.98
25853,25854,1.5,Premium,E,VS2,61.8,59,14925,7.38,7.31,4.54
25851,25852,1.5,Premium,F,VS1,62.6,58,14918,7.31,7.26,4.56
27647,27648,2.11,Premium,D,SI2,60.9,60,18575,8.28,8.21,5.02
17834,17835,1.03,Premium,E,VS2,61.2,59,7192,6.53,6.47,3.98
25849,25850,2,Premium,G,SI1,59,62,14918,6.16,6.15,4.82
25848,25849,2,Premium,G,SI1,59.3,60,14918,8.19,8.13,4.84
27650,27651,2.29,Premium,J,IF,61.4,60,18594,8.49,8.45,5.2
27651,27652,1.7,Premium,F,VS1,60.6,58,18598,7.71,7.68,4.66
17830,17831,1.57,Premium,J,VS1,60.8,61,7190,7.6,7.49,4.59
18733,18734,1.68,Premium,J,SI2,59.2,57,7652,7.83,7.72,4.6
27655,27656,2.07,Premium,F,SI2,60.7,59,18611,8.21,8.16,4.97
25845,25846,1.79,Premium,H,VS1,62.6,56,14904,7.81,7.76,4.87
27657,27658,2.42,Premium,J,VS2,61.3,59,18615,8.61,8.58,5.27
25844,25845,2.04,Premium,G,SI2,62.1,59,14900,8.14,8.06,5.03
17824,17825,1.5,Premium,H,SI2,61.4,62,7187,7.4,7.25,4.49
27663,27664,2.29,Premium,I,VS2,60.8,60,18653,8.47,8.5,5.16
27626,27627,1.83,Premium,G,VS2,60.5,59,18525,7.99,7.89,4.8
27624,27625,2.38,Premium,H,VS1,60.9,59,18522,8.62,8.59,5.24
25864,25865,2.01,Premium,E,SI2,61.2,58,14948,8.07,8.05,4.93
25866,25867,1.82,Premium,H,SI1,62,59,14949,7.81,7.77,4.83
27584,27585,2,Premium,E,SI2,61.8,56,18426,8.12,8.05,5
25891,25892,2.02,Premium,G,SI2,63,59,15014,8.05,7.95,5.03
25887,25888,2.1,Premium,I,SI1,61.5,57,15007,8.25,8.21,5.06
27588,27589,1.7,Premium,F,VS1,60.6,58,18430,7.68,7.71,4.66
27590,27591,2.22,Premium,I,SI1,59.9,59,18432,8.46,8.41,5.05
17872,17873,1.15,Premium,D,SI1,61.1,53,7213,6.83,6.76,4.15
27592,27593,2.06,Premium,G,SI1,61.5,58,18439,8.2,8.15,5.03
27596,27597,2.09,Premium,H,VS2,62.2,58,18443,8.17,8.12,5.06
25885,25886,1.54,Premium,E,VS2,62.3,58,15002,7.31,7.39,4.58
27598,27599,2.5,Premium,I,SI2,59,60,18447,8.76,8.89,5.21
27599,27600,2.08,Premium,I,VS2,58.9,61,18447,8.36,8.35,4.92
17858,17859,1,Premium,F,VVS2,61.9,61,7204,6.45,6.32,3.95
17857,17858,1.33,Premium,H,SI1,61.1,61,7204,7.05,7.02,4.3
17818,17819,1.5,Premium,E,SI2,61.5,60,7182,7.29,7.22,4.46
17855,17856,1.16,Premium,G,VS2,59.9,60,7203,6.88,6.85,4.11
25881,25882,2.06,Premium,I,SI2,60.1,58,14982,8.32,8.26,4.98
25880,25881,2.06,Premium,I,SI2,61,59,14982,8.24,8.21,5.02
27610,27611,2.16,Premium,I,VS2,58.7,60,18481,8.54,8.5,5
27612,27613,2.57,Premium,J,SI1,63,58,18485,8.77,8.65,5.49
27613,27614,2.02,Premium,F,SI2,61.7,58,18487,8.15,8.11,5.02
25876,25877,2.05,Premium,J,VS1,62.5,60,14973,8.09,8.14,5.07
27615,27616,2,Premium,F,SI1,62.6,59,18493,8.1,8.04,5.05
25874,25875,2.47,Premium,I,SI2,62.5,56,14970,8.65,8.6,5.39
17854,17855,1.47,Premium,J,VS2,61.5,58,7203,7.31,7.29,4.49
18723,18724,1.75,Premium,I,SI1,60.8,58,7644,7.83,7.79,4.75
25871,25872,1.62,Premium,F,VS2,61.1,60,14961,7.57,7.56,4.62
18724,18725,1.05,Premium,G,VS1,61.1,59,7644,6.6,6.55,4.02
25867,25868,1.26,Premium,E,VVS1,59.8,59,14952,6.99,7.08,4.21
27608,27609,2.03,Premium,E,SI2,61.5,59,18477,8.24,8.16,5.04
27187,27188,2.01,Premium,I,SI1,60.2,59,17474,8.18,8.12,4.91
26168,26169,2.14,Premium,I,SI1,59.5,59,15499,8.42,8.36,4.99
27186,27187,2.18,Premium,H,SI2,59.1,60,17473,8.49,8.45,5.01
26414,26415,2.01,Premium,I,VS2,60.3,62,15939,8.13,8.08,4.89
18262,18263,1.51,Premium,J,VS2,59.6,60,7418,7.48,7.58,4.49
26779,26780,2.01,Premium,I,VS2,60.5,60,16626,8.15,8.17,4.94
26411,26412,2.5,Premium,H,SI2,62.4,59,15934,8.61,8.54,5.35
26409,26410,2.03,Premium,H,SI2,61.6,58,15930,8.09,8.17,5.01
26782,26783,1.52,Premium,E,VS1,59.9,60,16628,7.39,7.47,4.45
26783,26784,1.52,Premium,E,VS1,60.6,58,16628,7.38,7.44,4.49
26784,26785,2.1,Premium,H,SI2,60.4,59,16629,8.33,8.28,5.02
26786,26787,2.03,Premium,E,SI1,62.9,57,16629,8.04,7.98,5.04
18455,18456,1.01,Premium,D,VS2,60,59,7508,6.53,6.48,3.9
26788,26789,1.52,Premium,E,VS1,62.4,55,16636,7.41,7.33,4.6
26404,26405,2.4,Premium,J,SI1,59.7,58,15920,8.75,8.71,5.21
26792,26793,2.38,Premium,H,SI1,58.2,60,16643,8.81,8.78,5.12
26400,26401,2.01,Premium,H,SI2,63,59,15917,7.93,7.9,4.99
26399,26400,2.39,Premium,H,SI1,61.8,58,15917,8.57,8.52,5.28
26796,26797,2.24,Premium,H,SI2,61.4,57,16656,8.43,8.35,5.15
26797,26798,2.21,Premium,F,SI2,59.6,60,16657,8.53,8.49,5.07
26799,26800,1.51,Premium,E,VS1,62.7,58,16669,7.33,7.25,4.57
26398,26399,2.01,Premium,H,SI2,62.3,58,15917,8.11,8.06,5.04
26397,26398,2.14,Premium,I,SI2,60.1,58,15915,8.41,8.37,5.04
18252,18253,1.7,Premium,G,SI2,62.2,59,7414,7.68,7.6,4.75
26803,26804,2.39,Premium,H,SI1,60.6,58,16687,8.65,8.58,5.22
26396,26397,2.14,Premium,I,SI1,61.3,61,15913,8.32,8.28,5.09
26395,26396,2.01,Premium,H,VS2,61.1,61,15908,8.14,8.09,4.96
18459,18460,2.12,Premium,G,I1,60,58,7508,8.39,8.28,4.99
26392,26393,2.2,Premium,G,SI2,60.4,60,15897,8.44,8.36,5.08
26391,26392,2,Premium,G,SI2,62.1,59,15897,8.12,8.02,5.01
26415,26416,2.01,Premium,I,VS2,60.3,62,15939,8.13,8.08,4.89
26390,26391,2.05,Premium,I,VS2,62.5,59,15897,8.07,8.12,5.06
26772,26773,2.05,Premium,I,SI1,60.6,58,16611,8.22,8.13,4.95
26770,26771,1.53,Premium,G,VVS1,60.6,58,16601,7.49,7.45,4.53
18445,18446,1.27,Premium,H,VS2,60,61,7503,7.03,6.99,4.26
26435,26436,2.21,Premium,G,SI2,60.7,62,15970,8.48,8.42,5.13
26729,26730,0.32,Premium,G,VS1,61,59,645,4.39,4.43,2.69
18290,18291,1.23,Premium,H,VS2,59.5,59,7431,7.08,7.01,4.19
26433,26434,1.55,Premium,F,VS1,62,60,15966,7.4,7.31,4.56
26731,26732,2.05,Premium,G,SI2,60.1,59,16506,8.3,8.2,4.96
26737,26738,1.51,Premium,E,VS1,62.7,58,16518,7.25,7.33,4.57
26740,26741,1.7,Premium,G,VS1,61,59,16521,7.7,7.64,4.68
18281,18282,1.3,Premium,D,SI1,62.2,58,7426,6.93,6.83,4.28
26742,26743,2.47,Premium,J,SI2,59.4,59,16532,8.85,8.79,5.24
26746,26747,2,Premium,I,VS2,60.7,60,16544,8.02,8.07,4.88
26429,26430,1.52,Premium,G,VVS1,60.4,59,15959,7.38,7.48,4.49
26750,26751,1.51,Premium,F,VS1,60,60,16551,7.42,7.39,4.44
26753,26754,1.5,Premium,E,VS1,60.3,60,16558,7.43,7.34,4.45
26424,26425,2.06,Premium,G,SI2,59.8,61,15949,8.26,8.22,4.93
18274,18275,1.09,Premium,G,VS1,60.2,61,7422,6.71,6.64,4.02
26756,26757,2.28,Premium,J,VS2,62.9,58,16564,8.42,8.34,5.27
18273,18274,2.03,Premium,H,I1,59.4,59,7421,8.31,8.22,4.91
18272,18273,1.36,Premium,E,SI2,61.7,59,7421,7.2,7.09,4.41
18270,18271,1,Premium,E,VS1,61.4,58,7420,6.44,6.42,3.95
26420,26421,1.72,Premium,G,VS2,61.1,58,15946,7.73,7.69,4.71
18269,18270,1.44,Premium,H,SI2,62.1,55,7419,7.25,7.2,4.49
26764,26765,1.69,Premium,F,VS2,58.7,59,16583,7.87,7.78,4.59
26765,26766,2.06,Premium,G,SI2,61.8,58,16587,8.15,8.1,5.02
18266,18267,1.51,Premium,J,VS2,62.3,59,7418,7.31,7.35,4.57
18454,18455,1.01,Premium,F,VS1,61.7,58,7507,6.43,6.4,3.96
26417,26418,1.7,Premium,G,VS2,59,58,15941,7.85,7.8,4.62
26416,26417,1.7,Premium,G,VS2,60.3,60,15941,7.72,7.64,4.63
26810,26811,2,Premium,I,VS2,60.7,60,16694,8.07,8.02,4.88
26811,26812,2.01,Premium,I,VS2,61.7,60,16700,8.09,8.02,4.97
26389,26390,1.69,Premium,G,VVS2,62.9,58,15889,7.59,7.51,4.75
26850,26851,2.01,Premium,I,VS2,62.6,59,16778,8.04,8.01,5.02
26851,26852,2.01,Premium,I,VS2,61,61,16778,8.15,7.99,4.92
26852,26853,2.01,Premium,I,VS2,60.5,60,16778,8.17,8.15,4.94
26853,26854,1.52,Premium,E,VS1,60.6,58,16779,7.44,7.38,4.49
26854,26855,1.52,Premium,E,VS1,59.9,60,16779,7.47,7.39,4.45
26855,26856,1.71,Premium,F,VS2,60.8,58,16779,7.79,7.7,4.71
26856,26857,2.1,Premium,E,SI2,62.9,59,16783,8.18,8.13,5.13
26858,26859,1.5,Premium,F,VS1,60.2,59,16783,7.41,7.37,4.45
26859,26860,1.75,Premium,G,VS2,61.5,59,16783,7.76,7.66,4.74
26349,26350,0.32,Premium,F,VS2,60.6,59,645,4.4,4.44,2.68
26861,26862,2.03,Premium,I,SI1,61.2,58,16787,8.21,8.16,5.01
18482,18483,1.5,Premium,I,SI2,60.8,58,7526,7.34,7.24,4.43
18226,18227,1.1,Premium,G,VS1,58.4,60,7399,6.85,6.81,3.99
18224,18225,1.19,Premium,G,VS2,58.9,61,7397,6.88,6.81,4.03
26868,26869,1.5,Premium,D,VS1,62.8,58,16793,7.29,7.26,4.57
18483,18484,1.5,Premium,I,SI2,62.5,61,7526,7.29,7.24,4.54
18223,18224,1.31,Premium,H,SI1,59.3,59,7395,7.18,7.13,4.24
26870,26871,2.4,Premium,F,SI2,62.6,59,16797,8.53,8.49,5.33
18222,18223,1.22,Premium,E,SI1,62.6,58,7395,6.8,6.78,4.25
18484,18485,1.5,Premium,I,SI2,62.7,57,7526,7.35,7.28,4.59
18485,18486,1.31,Premium,H,SI1,62.4,58,7527,7.02,6.96,4.36
18221,18222,1.22,Premium,E,SI1,62.3,59,7395,6.8,6.74,4.22
26874,26875,2.21,Premium,F,SI1,62.1,59,16804,8.33,8.26,5.15
26875,26876,2.23,Premium,G,SI2,61.4,58,16805,8.41,8.32,5.14
26879,26880,1.71,Premium,G,VS1,62.7,58,16813,7.66,7.62,4.79
18219,18220,1,Premium,D,VS2,59.8,58,7392,6.55,6.47,3.89
18493,18494,1.72,Premium,F,I1,60.1,58,7532,7.77,7.74,4.66
26849,26850,2.01,Premium,I,VS2,59.2,62,16778,8.17,8.14,4.83
26354,26355,0.32,Premium,F,VS2,61.3,60,645,4.37,4.4,2.69
26848,26849,2.01,Premium,I,VS2,62.7,58,16778,7.98,7.94,4.99
26847,26848,2.01,Premium,I,VS2,62.8,58,16778,8.01,7.94,5.01
26816,26817,2.02,Premium,I,VS2,59.6,60,16709,8.2,8.25,4.9
18243,18244,1.01,Premium,F,VS1,60.4,59,7409,6.54,6.5,3.94
18463,18464,1.54,Premium,I,SI1,61.8,57,7512,7.43,7.37,4.57
26819,26820,2.48,Premium,I,SI1,61,60,16715,8.68,8.61,5.27
26381,26382,2.08,Premium,E,SI2,62.3,59,15873,8.22,8.16,5.1
26376,26377,1.5,Premium,F,VS1,62.2,60,15851,7.3,7.27,4.53
18468,18469,1.5,Premium,J,SI1,61.2,61,7518,7.43,7.37,4.53
26826,26827,2.14,Premium,H,SI2,62,60,16723,8.27,8.19,5.1
18238,18239,1.06,Premium,E,VS2,61.3,58,7408,6.56,6.52,4.01
18475,18476,1.01,Premium,E,VS2,60.9,58,7522,6.53,6.47,3.96
26830,26831,2.01,Premium,H,SI1,60.6,62,16733,8.08,8.05,4.89
26831,26832,2.01,Premium,H,SI1,60.9,59,16733,8.15,8.04,4.93
26832,26833,2.01,Premium,H,SI1,61.5,53,16733,8.13,8.03,4.97
18444,18445,1.5,Premium,J,VS2,59.6,60,7503,7.38,7.31,4.38
18235,18236,1.2,Premium,G,VS2,62.4,59,7405,6.74,6.68,4.19
26836,26837,1.54,Premium,D,VS2,59.3,59,16736,7.54,7.61,4.49
26365,26366,0.32,Premium,F,VS2,61.4,60,645,4.38,4.42,2.7
26363,26364,0.32,Premium,F,VS2,59.7,59,645,4.41,4.44,2.64
18476,18477,1.08,Premium,G,VS1,63,59,7523,6.56,6.5,4.11
26360,26361,0.32,Premium,G,VS1,62.1,58,645,4.37,4.39,2.72
26839,26840,2.03,Premium,H,SI1,61.7,59,16747,8.1,8.17,5.02
18233,18234,1.13,Premium,G,VS1,60,60,7404,6.87,6.72,4.08
26359,26360,0.32,Premium,G,VS1,60.6,60,645,4.4,4.44,2.68
26842,26843,2.04,Premium,I,VS2,61,61,16768,8.14,8.08,4.95
18232,18233,1.13,Premium,G,VS1,58.6,59,7404,6.91,6.84,4.03
18231,18232,2.04,Premium,I,I1,61.1,61,7403,8.25,8.12,5
26845,26846,2.01,Premium,D,SI2,62.7,58,16776,8.06,7.99,5.03
26846,26847,2.13,Premium,G,SI2,60.7,60,16778,8.27,8.37,5.05
26835,26836,2.01,Premium,G,SI2,59,60,16733,8.31,8.26,4.89
26882,26883,2.48,Premium,I,VS2,60.1,58,16820,8.83,8.76,5.29
18297,18298,1.12,Premium,F,VS2,62.8,56,7437,6.67,6.61,4.17
26440,26441,1.54,Premium,G,VVS2,62.2,59,15983,7.41,7.37,4.6
18364,18365,0.37,Premium,F,SI1,61.5,59,616,4.59,4.62,2.83
18362,18363,0.37,Premium,F,SI1,60.3,58,616,4.62,4.66,2.8
26527,26528,1.52,Premium,E,VS1,60.1,59,16187,7.49,7.45,4.49
26523,26524,2.28,Premium,J,VS1,60.3,58,16174,8.58,8.53,5.16
26521,26522,1.98,Premium,I,VS1,62.5,58,16171,7.95,7.99,4.98
26599,26600,2.02,Premium,G,SI1,62.3,61,16323,8.07,7.96,4.99
18360,18361,0.37,Premium,F,SI1,61.6,59,616,4.62,4.67,2.86
26601,26602,2.11,Premium,G,SI2,62.2,60,16336,8.19,8.15,5.08
26604,26605,2.35,Premium,H,SI2,62.3,58,16340,8.51,8.44,5.28
18352,18353,1.01,Premium,G,VVS2,61.7,59,7466,6.44,6.37,3.95
26519,26520,1.5,Premium,E,VS1,62.5,58,16169,7.28,7.21,4.53
18411,18412,1.57,Premium,I,SI2,60.9,58,7484,7.53,7.51,4.58
26609,26610,2.1,Premium,F,SI2,62.1,59,16357,8.16,8.18,5.07
26610,26611,2.05,Premium,G,SI2,60.1,59,16357,8.2,8.3,4.96
18351,18352,1.01,Premium,G,VVS2,62.4,59,7466,6.37,6.32,3.96
18350,18351,1.01,Premium,E,VS1,62.9,60,7466,6.43,6.33,4.01
26615,26616,2.02,Premium,I,SI1,60.9,60,16368,8.13,8.1,4.94
26616,26617,2.28,Premium,J,VS2,62.4,58,16369,8.45,8.35,5.24
18348,18349,1.01,Premium,G,VVS2,61.6,60,7466,6.41,6.38,3.94
26515,26516,2.01,Premium,I,VS2,61.6,61,16149,8.08,7.97,4.94
18412,18413,1.02,Premium,D,VS2,61.5,58,7485,6.51,6.44,3.98
18415,18416,1.02,Premium,F,VS1,61.9,58,7485,6.5,6.45,4.01
26509,26510,1.55,Premium,D,VS2,61.5,58,16137,7.51,7.48,4.61
26624,26625,2.14,Premium,H,VS2,61.7,58,16390,8.28,8.22,5.09
18416,18417,1.02,Premium,F,VS1,62,59,7485,6.41,6.39,3.97
18417,18418,1.24,Premium,D,SI1,62.4,59,7486,6.86,6.82,4.27
26626,26627,2.07,Premium,I,SI1,62.9,59,16392,8.15,8.09,5.11
26531,26532,2.2,Premium,I,SI2,62.4,55,16190,8.41,8.34,5.23
26627,26628,2.11,Premium,H,VS2,60.8,61,16395,8.32,8.28,5.05
26592,26593,2.65,Premium,G,SI2,62,61,16314,8.82,8.75,5.45
26589,26590,2.03,Premium,I,VS2,60.5,62,16309,8.22,8.17,4.96
18402,18403,1.59,Premium,I,VS2,62,58,7479,7.44,7.39,4.6
18403,18404,1.06,Premium,D,VS2,59.3,55,7479,6.7,6.65,3.96
26543,26544,1.75,Premium,G,VS2,62.8,59,16220,7.62,7.53,4.76
26551,26552,2.05,Premium,H,VS2,60.7,61,16235,8.25,8.13,4.97
26552,26553,2.32,Premium,F,SI2,62.5,59,16237,8.51,8.44,5.3
18394,18395,1.5,Premium,I,SI2,61.2,59,7476,7.39,7.36,4.51
26560,26561,2.26,Premium,I,SI2,62,58,16241,8.4,8.37,5.2
26561,26562,2.01,Premium,G,SI1,62.3,61,16242,7.96,7.89,5.02
18390,18391,1.33,Premium,H,SI1,61.5,59,7472,7.06,7.03,4.33
26563,26564,1.73,Premium,E,SI1,62.6,58,16253,7.67,7.59,4.78
26541,26542,1.6,Premium,G,VVS2,60.6,60,16215,7.57,7.51,4.57
18404,18405,1.4,Premium,F,SI2,59.9,60,7479,7.38,7.29,4.39
26538,26539,2.42,Premium,J,SI2,62.4,58,16198,8.58,8.53,5.34
26567,26568,2,Premium,G,SI2,61.8,58,16262,8.05,7.99,4.96
26568,26569,2.38,Premium,J,VS2,62.6,59,16273,8.52,8.49,5.32
26570,26571,1.51,Premium,E,VS1,59.5,59,16277,7.54,7.48,4.47
26571,26572,2.51,Premium,J,SI2,59.3,58,16278,8.83,8.87,5.25
26537,26538,2.42,Premium,J,SI2,58.5,59,16198,8.85,8.82,5.17
26536,26537,2.42,Premium,J,SI2,62.3,58,16198,8.63,8.55,5.35
26575,26576,2.01,Premium,H,SI1,58.2,62,16287,8.26,8.21,4.79
